filename,split,original_path,image_height,image_width,vehicle_count,vehicle_centers,kde_max_density,kde_mean_density
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,1,"[(285, 537)]",0.0,0.0
13_mp4-17_jpg.rf.603c58983348a69f340496081c7c175d.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-17_jpg.rf.603c58983348a69f340496081c7c175d.jpg,640,640,2,"[(354, 537), (383, 523)]",0.0,0.0
13_mp4-19_jpg.rf.545677168812e2d50c6902861373205c.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-19_jpg.rf.545677168812e2d50c6902861373205c.jpg,640,640,1,"[(184, 570)]",0.0,0.0
13_mp4-19_jpg.rf.ccad6f714b217391e28055f473cdcfc3.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-19_jpg.rf.ccad6f714b217391e28055f473cdcfc3.jpg,640,640,0,[],0.0,0.0
13_mp4-1_jpg.rf.e32506b2b1227a71abf30d5669e62a9a.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-1_jpg.rf.e32506b2b1227a71abf30d5669e62a9a.jpg,640,640,1,"[(251, 248)]",0.0,0.0
13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,640,640,0,[],0.0,0.0
13_mp4-2_jpg.rf.91937da497cdf5495ee3fd2d4b8ab29c.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-2_jpg.rf.91937da497cdf5495ee3fd2d4b8ab29c.jpg,640,640,0,[],0.0,0.0
13_mp4-2_jpg.rf.a5367935c024920330f69e3be7d73d17.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-2_jpg.rf.a5367935c024920330f69e3be7d73d17.jpg,640,640,0,[],0.0,0.0
13_mp4-3_jpg.rf.c4e1d23f8cb1d10f46bd93ba7935b850.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-3_jpg.rf.c4e1d23f8cb1d10f46bd93ba7935b850.jpg,640,640,1,"[(110, 548)]",0.0,0.0
13_mp4-3_jpg.rf.e2c753716f39f02eb40f213a7b15a6c7.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-3_jpg.rf.e2c753716f39f02eb40f213a7b15a6c7.jpg,640,640,1,"[(528, 548)]",0.0,0.0
13_mp4-4_jpg.rf.ba0414f9ee92cf5450650e6ce58a28b1.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-4_jpg.rf.ba0414f9ee92cf5450650e6ce58a28b1.jpg,640,640,1,"[(534, 389)]",0.0,0.0
13_mp4-6_jpg.rf.684f923a639ff5c8659bf85ad06ffc0e.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-6_jpg.rf.684f923a639ff5c8659bf85ad06ffc0e.jpg,640,640,2,"[(350, 329), (195, 219)]",0.0,0.0
13_mp4-6_jpg.rf.8754cfc4bf82ba3d680be9ed0db01c2a.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-6_jpg.rf.8754cfc4bf82ba3d680be9ed0db01c2a.jpg,640,640,1,"[(444, 221)]",0.0,0.0
13_mp4-7_jpg.rf.51c6d54bb83147769c799a41acbcaa9b.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-7_jpg.rf.51c6d54bb83147769c799a41acbcaa9b.jpg,640,640,1,"[(317, 280)]",0.0,0.0
13_mp4-7_jpg.rf.dd0f0e260a201d7e60b1df8705877838.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-7_jpg.rf.dd0f0e260a201d7e60b1df8705877838.jpg,640,640,4,"[(322, 277), (513, 562), (286, 279), (512, 561)]",0.15807973460993918,3.906497669640496e-05
13_mp4-8_jpg.rf.06ea4dc0c5748837919fe2c225a092e1.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-8_jpg.rf.06ea4dc0c5748837919fe2c225a092e1.jpg,640,640,4,"[(265, 460), (384, 186), (318, 458), (129, 82)]",0.014792092179382743,3.9062499999999994e-05
13_mp4-8_jpg.rf.4b59181b0d71d00ba84f2925c6ed2413.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\13_mp4-8_jpg.rf.4b59181b0d71d00ba84f2925c6ed2413.jpg,640,640,1,"[(376, 470)]",0.0,0.0
14_mp4-11_jpg.rf.6e5c9bd73c7d36a6fb8e1a85d0c2edac.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-11_jpg.rf.6e5c9bd73c7d36a6fb8e1a85d0c2edac.jpg,640,640,4,"[(403, 72), (479, 145), (428, 86), (241, 59)]",0.11220805117773139,3.906275189685324e-05
14_mp4-11_jpg.rf.eb7a2f3c3bcf58091300f5af498e383e.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-11_jpg.rf.eb7a2f3c3bcf58091300f5af498e383e.jpg,640,640,3,"[(160, 146), (211, 86), (237, 72)]",0.00435110502068695,4.15108957765587e-07
14_mp4-12_jpg.rf.e120108ef5fe771c4687aac68f87d470.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-12_jpg.rf.e120108ef5fe771c4687aac68f87d470.jpg,640,640,6,"[(221, 135), (34, 376), (155, 174), (183, 58), (147, 84), (192, 96)]",0.049327185755344366,3.906269525080386e-05
14_mp4-13_jpg.rf.2b700aacf776452575176f9bcd39be5a.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-13_jpg.rf.2b700aacf776452575176f9bcd39be5a.jpg,640,640,6,"[(144, 414), (66, 173), (153, 92), (205, 61), (138, 201), (193, 86)]",0.030366152910845656,3.904425233260309e-05
14_mp4-13_jpg.rf.a72cc7ec3a11f2749ce52f59d91bb8e2.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-13_jpg.rf.a72cc7ec3a11f2749ce52f59d91bb8e2.jpg,640,640,6,"[(495, 414), (435, 61), (573, 173), (485, 92), (447, 87), (501, 201)]",0.02959818436995963,3.906249999954745e-05
14_mp4-14_jpg.rf.0dd244d20329d1cd7cb6853603cb6aa1.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-14_jpg.rf.0dd244d20329d1cd7cb6853603cb6aa1.jpg,640,640,6,"[(148, 170), (484, 218), (484, 218), (179, 105), (95, 159), (96, 159)]",0.06598081342092513,3.877529573028269e-05
14_mp4-16_jpg.rf.96743b16582cfefbb336e23cfc0ad137.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-16_jpg.rf.96743b16582cfefbb336e23cfc0ad137.jpg,640,640,3,"[(547, 208), (222, 45), (350, 62)]",0.08428005562269258,3.906250021797541e-05
14_mp4-16_jpg.rf.b6aa0a4716ba080dde464b36bb97c65c.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-16_jpg.rf.b6aa0a4716ba080dde464b36bb97c65c.jpg,640,640,5,"[(417, 44), (289, 61), (92, 207), (437, 35), (407, 18)]",0.06408221669667774,3.8993581556076026e-05
14_mp4-17_jpg.rf.11aa87d1f1b9f3d2b7e97091cf100588.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-17_jpg.rf.11aa87d1f1b9f3d2b7e97091cf100588.jpg,640,640,4,"[(423, 102), (484, 123), (184, 55), (207, 72)]",0.24001918921764215,3.9336290108618176e-05
14_mp4-18_jpg.rf.a7e06f6038a431aad33c25a9b9b87f16.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-18_jpg.rf.a7e06f6038a431aad33c25a9b9b87f16.jpg,640,640,7,"[(484, 89), (462, 126), (177, 136), (423, 50), (452, 58), (224, 72), (315, 24)]",0.033271146359576495,3.90625009249765e-05
14_mp4-18_jpg.rf.de728b4158742cd5145f798bb8f28f1f.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-18_jpg.rf.de728b4158742cd5145f798bb8f28f1f.jpg,640,640,7,"[(156, 89), (187, 58), (462, 136), (177, 126), (217, 50), (415, 72), (376, 60)]",0.03834362534515384,3.9062665355735954e-05
14_mp4-19_jpg.rf.10897316d2e82a9221d952e5b6da6974.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-19_jpg.rf.10897316d2e82a9221d952e5b6da6974.jpg,640,640,5,"[(617, 159), (462, 315), (155, 94), (83, 299), (86, 169)]",0.009670307379156348,3.880735376802199e-05
14_mp4-1_jpg.rf.60830adb584408fa21d94c7d49fc5761.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-1_jpg.rf.60830adb584408fa21d94c7d49fc5761.jpg,640,640,7,"[(191, 53), (150, 88), (381, 86), (150, 87), (250, 20), (364, 52), (626, 300)]",0.031335267716107666,3.869630344323209e-05
14_mp4-1_jpg.rf.f03077b02611b006acf86cadf0ef0672.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-1_jpg.rf.f03077b02611b006acf86cadf0ef0672.jpg,640,640,4,"[(448, 53), (258, 86), (490, 87), (275, 52)]",0.12311542678006772,3.9062504248543026e-05
14_mp4-20_jpg.rf.26e5de0273080c4d9ce394feed68f5c3.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-20_jpg.rf.26e5de0273080c4d9ce394feed68f5c3.jpg,640,640,4,"[(142, 94), (547, 172), (486, 168), (280, 129)]",0.22209500105415508,3.902148737733207e-05
14_mp4-20_jpg.rf.75c4d223b3e358d3a586fc0247467647.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-20_jpg.rf.75c4d223b3e358d3a586fc0247467647.jpg,640,640,4,"[(497, 93), (153, 167), (91, 172), (359, 129)]",0.27541277009912796,4.364131961025057e-05
14_mp4-21_jpg.rf.94fca4d72973e2556751763078ded36a.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-21_jpg.rf.94fca4d72973e2556751763078ded36a.jpg,640,640,2,"[(205, 60), (311, 72)]",0.0,0.0
14_mp4-21_jpg.rf.e6eeb4173b315a8d65d2e5761d5826af.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-21_jpg.rf.e6eeb4173b315a8d65d2e5761d5826af.jpg,640,640,2,"[(435, 59), (328, 72)]",0.0,0.0
14_mp4-22_jpg.rf.864085c1afac497201c5163fee862d09.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-22_jpg.rf.864085c1afac497201c5163fee862d09.jpg,640,640,6,"[(380, 179), (509, 251), (492, 368), (492, 133), (394, 39), (492, 133)]",0.06688188290917263,3.9068396732633303e-05
14_mp4-23_jpg.rf.3323026776a47d27e926c90a938ada33.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-23_jpg.rf.3323026776a47d27e926c90a938ada33.jpg,640,640,8,"[(468, 208), (333, 88), (393, 112), (365, 137), (188, 36), (415, 74), (392, 113), (415, 74)]",0.08192950821829899,3.907739350988209e-05
14_mp4-23_jpg.rf.35d4eeb8b2fb62d88ceb22132b20a837.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-23_jpg.rf.35d4eeb8b2fb62d88ceb22132b20a837.jpg,640,640,7,"[(246, 112), (274, 137), (452, 36), (171, 208), (306, 88), (224, 75), (225, 74)]",0.07044169715962392,3.906996165699497e-05
14_mp4-25_jpg.rf.2a6c6c461210b5066240288447ce7606.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-25_jpg.rf.2a6c6c461210b5066240288447ce7606.jpg,640,640,4,"[(130, 90), (345, 59), (406, 88), (407, 88)]",0.29189489805823454,5.344824965458192e-05
14_mp4-26_jpg.rf.eded278a2f01b39511564084ee73fa19.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-26_jpg.rf.eded278a2f01b39511564084ee73fa19.jpg,640,640,5,"[(479, 151), (56, 162), (195, 90), (365, 52), (299, 22)]",0.02389108967758969,3.906114811416058e-05
14_mp4-26_jpg.rf.fae0f0e4cbc5c3563680182e8dae8483.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-26_jpg.rf.fae0f0e4cbc5c3563680182e8dae8483.jpg,640,640,5,"[(584, 162), (160, 151), (274, 51), (338, 27), (445, 89)]",0.023019741027992466,3.906147718494952e-05
14_mp4-27_jpg.rf.51ccb25c5a85fe582a56186a9a605ecc.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-27_jpg.rf.51ccb25c5a85fe582a56186a9a605ecc.jpg,640,640,4,"[(296, 32), (484, 165), (420, 12), (241, 81)]",0.041922837974778804,3.9062616195683664e-05
14_mp4-27_jpg.rf.df581ec733941f4a8e951f4c03965299.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-27_jpg.rf.df581ec733941f4a8e951f4c03965299.jpg,640,640,3,"[(156, 166), (344, 32), (398, 80)]",0.08230124024045049,3.906260256387655e-05
14_mp4-28_jpg.rf.4344efaadc635c8dd42d8f9186f1ad71.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-28_jpg.rf.4344efaadc635c8dd42d8f9186f1ad71.jpg,640,640,2,"[(508, 219), (360, 47)]",0.0,0.0
14_mp4-29_jpg.rf.34ff90a6933dde0cddf6f6a4a92e5c8e.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-29_jpg.rf.34ff90a6933dde0cddf6f6a4a92e5c8e.jpg,640,640,3,"[(430, 151), (198, 44), (187, 33)]",0.8641314570647172,5.196332597457408e-05
14_mp4-3_jpg.rf.5531b7d160afcc77a61e2a2ca57a73d2.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-3_jpg.rf.5531b7d160afcc77a61e2a2ca57a73d2.jpg,640,640,6,"[(453, 182), (349, 95), (121, 136), (120, 136), (453, 183), (240, 56)]",0.05657999975541751,3.9096026541483204e-05
14_mp4-4_jpg.rf.9d07f2273b0b6fc023e7e16bc4133c90.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-4_jpg.rf.9d07f2273b0b6fc023e7e16bc4133c90.jpg,640,640,5,"[(260, 96), (411, 99), (624, 284), (312, 54), (15, 228)]",0.01079229947302997,3.798300745529953e-05
14_mp4-4_jpg.rf.9ffe523f7e7e8e84bade81014fb428f3.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-4_jpg.rf.9ffe523f7e7e8e84bade81014fb428f3.jpg,640,640,5,"[(15, 283), (328, 53), (379, 96), (623, 229), (180, 43)]",0.0093527078671405,3.8025084268501054e-05
14_mp4-6_jpg.rf.3260caea303ecfec1d3677f1fc50ad5d.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-6_jpg.rf.3260caea303ecfec1d3677f1fc50ad5d.jpg,640,640,4,"[(521, 99), (472, 122), (148, 126), (148, 127)]",0.045914588413699706,1.4144147040031749e-05
14_mp4-6_jpg.rf.ec7d015efb0295a10936351106b40fd0.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-6_jpg.rf.ec7d015efb0295a10936351106b40fd0.jpg,640,640,4,"[(118, 99), (167, 122), (491, 126), (491, 127)]",0.0450850628389436,1.4144147040031793e-05
14_mp4-7_jpg.rf.014bc6f8eb5e765634814571e4e0ebd6.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-7_jpg.rf.014bc6f8eb5e765634814571e4e0ebd6.jpg,640,640,4,"[(35, 178), (415, 71), (66, 282), (67, 283)]",0.05205180214640985,3.9062452395212545e-05
14_mp4-7_jpg.rf.a56831534066591bd6e253c11c057172.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-7_jpg.rf.a56831534066591bd6e253c11c057172.jpg,640,640,4,"[(604, 177), (225, 71), (572, 282), (572, 282)]",0.05077272507265298,3.9062279387118766e-05
14_mp4-8_jpg.rf.6a5cd35540382c3fbe00632805ba7a18.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-8_jpg.rf.6a5cd35540382c3fbe00632805ba7a18.jpg,640,640,3,"[(491, 162), (379, 44), (446, 182)]",0.1470985925049888,3.944656235577984e-05
14_mp4-8_jpg.rf.7d2094c86c3594bbf5da59e3777ee929.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-8_jpg.rf.7d2094c86c3594bbf5da59e3777ee929.jpg,640,640,5,"[(148, 163), (260, 44), (193, 182), (194, 182), (387, 15)]",0.1083311126064842,3.9154472026885276e-05
14_mp4-9_jpg.rf.626683e5af82a80084007a2e8ef946f6.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\14_mp4-9_jpg.rf.626683e5af82a80084007a2e8ef946f6.jpg,640,640,6,"[(608, 214), (408, 89), (375, 96), (222, 44), (496, 167), (247, 27)]",0.07041089977456494,3.7438195496779196e-05
15_mp4-11_jpg.rf.d9560da9663dba2cc2e1c6cc0937ddab.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-11_jpg.rf.d9560da9663dba2cc2e1c6cc0937ddab.jpg,640,640,2,"[(439, 194), (440, 194)]",0.0,0.0
15_mp4-12_jpg.rf.1f65bc481957ccc0786c4cc7b62b6264.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-12_jpg.rf.1f65bc481957ccc0786c4cc7b62b6264.jpg,640,640,1,"[(524, 114)]",0.0,0.0
15_mp4-12_jpg.rf.5bb8ac4e9d13f6e2e0ccd39318f4a2f2.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-12_jpg.rf.5bb8ac4e9d13f6e2e0ccd39318f4a2f2.jpg,640,640,2,"[(287, 327), (286, 317)]",0.0,0.0
15_mp4-13_jpg.rf.9db8e6e1794b41046ffba60cc31ab27d.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-13_jpg.rf.9db8e6e1794b41046ffba60cc31ab27d.jpg,640,640,1,"[(129, 179)]",0.0,0.0
15_mp4-13_jpg.rf.d7793072977a5b029ea78dd8c15f2d56.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-13_jpg.rf.d7793072977a5b029ea78dd8c15f2d56.jpg,640,640,1,"[(511, 179)]",0.0,0.0
15_mp4-14_jpg.rf.b901a8e524e01d09ebfd38f6413c670d.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-14_jpg.rf.b901a8e524e01d09ebfd38f6413c670d.jpg,640,640,1,"[(423, 322)]",0.0,0.0
15_mp4-1_jpg.rf.4462bddda8bb6bd7cef780afdbd42a90.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-1_jpg.rf.4462bddda8bb6bd7cef780afdbd42a90.jpg,640,640,1,"[(376, 411)]",0.0,0.0
15_mp4-1_jpg.rf.d9e25b0686dad85b97ebd560d917fb67.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-1_jpg.rf.d9e25b0686dad85b97ebd560d917fb67.jpg,640,640,2,"[(264, 411), (567, 226)]",0.0,0.0
15_mp4-2_jpg.rf.11c7e3e44e25d1b36106c9992b02de9c.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-2_jpg.rf.11c7e3e44e25d1b36106c9992b02de9c.jpg,640,640,4,"[(435, 349), (392, 415), (617, 367), (358, 323)]",0.05590073082518375,3.9062128744669154e-05
15_mp4-3_jpg.rf.571ef78f735494ec58a6dc47ca2b24c1.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-3_jpg.rf.571ef78f735494ec58a6dc47ca2b24c1.jpg,640,640,4,"[(236, 406), (63, 301), (536, 168), (536, 169)]",0.033162426416684036,3.906249998741324e-05
15_mp4-3_jpg.rf.c1c6d144957ab390188e095881dc24e5.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-3_jpg.rf.c1c6d144957ab390188e095881dc24e5.jpg,640,640,4,"[(403, 405), (103, 168), (103, 168), (576, 300)]",0.03356278543481986,3.9062499934857916e-05
15_mp4-4_jpg.rf.42ed2a92f886524020cf13233fab7d2b.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-4_jpg.rf.42ed2a92f886524020cf13233fab7d2b.jpg,640,640,3,"[(559, 128), (228, 426), (167, 311)]",0.023334087124774295,3.906249999999988e-05
15_mp4-4_jpg.rf.798599fc657377631280430897f2b095.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-4_jpg.rf.798599fc657377631280430897f2b095.jpg,640,640,4,"[(474, 311), (81, 128), (412, 427), (81, 128)]",0.04201813263723244,3.90625e-05
15_mp4-5_jpg.rf.578602d6c0a234eaab93e9e6aecf66c2.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-5_jpg.rf.578602d6c0a234eaab93e9e6aecf66c2.jpg,640,640,5,"[(494, 311), (50, 89), (410, 470), (376, 236), (410, 470)]",0.02412745531174429,3.906249999969596e-05
15_mp4-7_jpg.rf.87ac7da6f082f9c7f77dc199b3d8fd6c.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-7_jpg.rf.87ac7da6f082f9c7f77dc199b3d8fd6c.jpg,640,640,1,"[(261, 617)]",0.0,0.0
15_mp4-8_jpg.rf.9156332f384d212d27d75b22dab1d209.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-8_jpg.rf.9156332f384d212d27d75b22dab1d209.jpg,640,640,2,"[(487, 355), (434, 119)]",0.0,0.0
15_mp4-8_jpg.rf.c12aa7b103f55effa7a163a438e2e007.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-8_jpg.rf.c12aa7b103f55effa7a163a438e2e007.jpg,640,640,2,"[(151, 353), (203, 120)]",0.0,0.0
15_mp4-9_jpg.rf.d1c20efd7bfea54b7e679d6409527038.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\15_mp4-9_jpg.rf.d1c20efd7bfea54b7e679d6409527038.jpg,640,640,0,[],0.0,0.0
16_mp4-0_jpg.rf.fff3fd2cdb4558d95c9737836ec78767.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\16_mp4-0_jpg.rf.fff3fd2cdb4558d95c9737836ec78767.jpg,640,640,22,"[(500, 475), (259, 343), (68, 401), (267, 255), (431, 326), (211, 151), (135, 262), (191, 194), (419, 249), (386, 160), (240, 113), (336, 283), (296, 165), (386, 161), (232, 496), (275, 196), (346, 84), (257, 92), (298, 128), (27, 608), (328, 194), (412, 214)]",0.006275901778784015,3.9062497192261266e-05
1_mp4-10_jpg.rf.7a30b632f34ed5187117135337e41faa.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\1_mp4-10_jpg.rf.7a30b632f34ed5187117135337e41faa.jpg,640,640,2,"[(219, 485), (186, 591)]",0.0,0.0
1_mp4-10_jpg.rf.efbf093676a1b487d1e89066689cb42b.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\1_mp4-10_jpg.rf.efbf093676a1b487d1e89066689cb42b.jpg,640,640,2,"[(419, 486), (451, 592)]",0.0,0.0
1_mp4-11_jpg.rf.a41edc350c5d4dbdd6c00f77c9245233.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\1_mp4-11_jpg.rf.a41edc350c5d4dbdd6c00f77c9245233.jpg,640,640,2,"[(145, 619), (206, 497)]",0.0,0.0
1_mp4-12_jpg.rf.b3f0e0fdf1b9edfa66e09ccd732b7610.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\1_mp4-12_jpg.rf.b3f0e0fdf1b9edfa66e09ccd732b7610.jpg,640,640,0,[],0.0,0.0
1_mp4-1_jpg.rf.28673bb16c8118ae1ea27e334cc38be5.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\1_mp4-1_jpg.rf.28673bb16c8118ae1ea27e334cc38be5.jpg,640,640,3,"[(375, 483), (302, 432), (266, 455)]",0.2598028551384115,4.345646363464023e-05
1_mp4-1_jpg.rf.9115af93de4cbf89e48a9c33dfe996c8.jpg,train,D:/DeepLearning/DoAn_DeepLearning/Vehicle_Detection_Image_Dataset\train\images\1_mp4-1_jpg.rf.9115af93de4cbf89e48a9c33dfe996c8.jpg,640,640,5,"[(337, 431), (264, 483), (328, 459), (264, 483), (373, 454)]",0.2020009057253434,3.0999389841602175e-05
